ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time (ms)
0.5255,-0.1987,9.9389,-0.0061,0.0059,0.0016,35395
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35405
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35415
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35424
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35434
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35450
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35455
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35464
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35475
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35485
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35495
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35505
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35515
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35525
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35538
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35545
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35555
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35567
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35574
-0.2125,-0.1502,9.7073,-0.0149,-5.00E-04,0.0011,35585
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35595
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35604
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35615
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35625
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35635
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35644
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35654
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35665
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35674
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35685
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35694
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35705
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35715
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35725
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35734
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35745
-0.4369,0.2993,9.9952,-0.0128,-0.0149,0.0226,35754
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35764
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35774
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35784
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35794
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35805
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35815
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35825
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35835
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35844
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35855
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35865
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35875
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35885
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35895
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35906
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35915
-0.2298,-0.0377,10.0712,-0.0146,-0.0117,0.0123,35925
-0.2298,-0.0377,10.0712,-0.0146,0.0016,0.0096,35935
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35944
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35955
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35967
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35974
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35985
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,35994
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36004
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36015
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36024
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36035
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36044
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36054
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36064
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36075
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36085
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36095
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36105
-0.267,0.0742,9.9126,-0.0048,0.0016,0.0096,36116
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36125
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36135
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36145
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36154
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36165
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36174
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36184
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36194
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36206
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36214
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36225
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36235
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36245
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36255
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36265
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36275
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36285
-0.1796,-0.2376,9.7516,-0.0077,-0.0104,0.0085,36294
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36305
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36314
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36325
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36335
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36345
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36355
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36365
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36375
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36385
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36395
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36405
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36414
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36424
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36434
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36445
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36455
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36465
-0.0706,-0.0922,9.9659,-0.0045,-0.0053,-0.0093,36475
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36485
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36495
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36504
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36514
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36524
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36534
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36544
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36555
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36564
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36575
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36585
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36594
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36605
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36616
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36625
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36635
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36644
-0.0204,-0.1526,10.0934,-0.0027,-0.0035,-0.0064,36655
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36665
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36675
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36685
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36695
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36712
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36716
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36724
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36734
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36744
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36755
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36765
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36774
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36784
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36796
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36804
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36820
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36824
-0.0347,0.2286,9.5708,-0.0069,-0.0099,0.0056,36835
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36844
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36854
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36864
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36874
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36884
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36895
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36905
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36915
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36925
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36935
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36945
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36955
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36964
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36974
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36984
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,36994
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,37004
0.1891,0.2424,9.9952,-0.0083,0.0234,0.02,37015
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37027
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37034
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37044
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37057
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37072
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37074
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37084
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37095
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37104
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37114
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37125
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37135
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37145
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37158
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37165
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37174
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37184
-0.1149,0.103,10.0149,-0.0112,-0.0048,0.0157,37195
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37204
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37215
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37224
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37234
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37245
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37256
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37268
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37274
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37285
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37295
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37305
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37314
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37324
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37335
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37345
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37354
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37364
-0.1215,0.152,9.988,-0.0117,0.0048,0.0165,37374
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37384
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37394
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37404
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37415
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37425
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37436
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37445
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37455
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37465
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37476
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37485
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37494
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37505
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37515
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37525
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37535
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37545
0.0084,0.0587,10.0485,-0.0107,-0.0133,0.0101,37555
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37564
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37574
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37585
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37594
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37604
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37615
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37624
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37635
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37644
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37654
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37664
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37676
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37684
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37694
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37705
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37720
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37724
-6.00E-04,-0.1538,9.8485,-0.0077,-0.012,0.0032,37735
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37745
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37755
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37765
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37775
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37785
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37795
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37809
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37815
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37824
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37835
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37845
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37857
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37865
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37875
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37885
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37895
-0.0796,-0.0688,10.1993,-0.0035,-8.00E-04,0.0083,37905
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37916
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37924
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37935
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37945
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37955
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37965
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37976
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37985
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,37996
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38005
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38015
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38025
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38037
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38044
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38069
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38072
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38074
-0.5788,0.331,9.9898,-0.0168,0.0162,0.0162,38085
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38097
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38104
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38114
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38124
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38135
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38145
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38155
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38164
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38175
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38185
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38194
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38204
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38215
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38224
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38235
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38245
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38255
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38264
0.0443,0.0622,9.9796,-0.0085,0.0128,0.0221,38275
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38284
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38294
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38304
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38314
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38324
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38335
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38345
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38355
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38365
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38374
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38384
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38394
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38405
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38415
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38424
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38434
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38445
-0.0658,0.2981,10.079,-0.0112,3.00E-04,-5.00E-04,38454
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38464
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38474
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38485
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38495
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38505
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38514
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38524
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38535
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38545
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38554
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38564
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38575
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38585
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38595
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38604
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38615
0.1239,-0.0934,9.745,-0.0099,-0.0024,-0.0224,38625
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38636
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38645
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38655
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38664
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38674
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38684
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38694
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38704
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38714
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38727
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38735
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38745
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38756
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38765
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38775
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38784
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38794
-0.1784,0.0724,9.9701,-0.0107,-0.004,-0.0157,38804
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38815
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38825
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38835
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38845
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38855
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38864
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38877
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38884
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38895
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38905
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38915
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38925
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38935
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38945
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38955
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38965
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38975
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38985
-0.0748,0.0162,9.836,-0.0037,-0.0061,-0.0312,38996
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39005
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39015
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39025
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39035
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39045
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39055
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39066
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39074
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39086
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39095
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39105
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39115
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39125
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39134
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39144
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39155
0.0545,0.0018,9.9659,-0.0064,-0.0075,-0.0346,39164
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39183
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39185
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39195
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39204
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39216
-0.0126,-0.2352,9.8773,-0.0027,-0.0019,-0.0232,39225
