ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time (ms)
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29646
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29656
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29666
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29679
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29691
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29695
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29706
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29716
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29726
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29735
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29745
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29755
0.0036,-0.5854,9.9108,-0.0013,-0.0059,-0.4647,29765
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29776
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29786
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29795
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29807
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29816
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29826
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29836
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29846
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29856
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29866
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29876
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29886
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29896
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29906
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29917
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29926
-0.1251,-0.0605,10.009,-0.0075,0.0016,-0.4048,29936
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29947
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29956
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29966
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29976
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29985
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,29995
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30007
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30015
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30027
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30036
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30046
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30056
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30067
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30079
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30086
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30096
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30106
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30115
-0.1454,-0.0497,9.9024,-0.0056,-0.0069,-0.3939,30126
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30137
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30145
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30156
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30166
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30176
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30185
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30196
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30205
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30216
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30225
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30235
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30246
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30256
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30266
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30276
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30286
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30296
-0.0281,-0.1927,9.9922,-0.0019,-0.0064,-0.3747,30306
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30316
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30326
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30336
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30346
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30356
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30366
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30376
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30385
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30396
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30406
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30418
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30429
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30436
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30446
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30456
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30466
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30476
0.0221,-0.1185,9.9467,-0.0056,-0.0053,-0.3763,30486
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30496
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30506
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30516
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30526
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30535
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30546
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30556
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30566
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30575
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30587
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30596
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30605
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30616
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30626
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30635
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30646
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30656
-0.2191,-0.0084,9.8635,-0.0077,-0.0051,-0.3257,30666
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30676
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30685
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30696
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30706
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30716
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30726
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30736
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30745
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30755
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30765
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30777
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30786
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30796
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30805
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30817
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30825
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30835
-0.3077,-0.0587,9.9096,-0.0107,-0.0027,-0.2487,30846
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30855
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30866
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30876
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30885
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30895
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30906
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30916
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30925
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30936
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30946
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30955
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30965
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30976
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30986
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,30995
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,31006
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,31015
-0.1125,-0.0359,9.9144,-0.008,-0.0045,-0.1638,31025
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31036
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31046
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31056
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31066
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31076
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31085
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31095
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31106
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31115
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31125
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31136
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31145
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31156
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31166
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31176
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31186
-0.067,-0.1568,9.9126,-0.0093,-0.0011,-0.0391,31196
-0.067,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31206
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31217
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31226
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31235
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31246
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31256
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31266
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31276
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31286
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31295
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31306
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31316
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31326
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31336
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31345
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31356
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31366
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31377
-0.0377,-0.0473,9.8713,-0.0085,-0.0021,0.0221,31386
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31396
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31407
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31416
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31426
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31438
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31446
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31456
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31466
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31476
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31486
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31496
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31506
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31516
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31526
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31536
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31545
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31563
-0.0796,-0.1143,9.921,-0.0077,-0.0029,0.0048,31566
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31576
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31585
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31596
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31606
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31616
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31626
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31636
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31646
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31656
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31666
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31676
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31693
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31697
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31706
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31716
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31727
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31736
-0.1053,-0.1425,9.8922,-0.0083,-0.0016,-0.004,31745
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31756
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31766
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31777
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31786
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31795
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31806
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31816
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31826
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31836
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31846
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31856
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31866
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31876
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31886
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31896
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31909
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31916
-0.0766,-0.1179,9.9084,-0.008,-3.00E-04,-0.0083,31926
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31935
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31946
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31956
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31965
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31977
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31986
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,31996
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32006
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32016
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32026
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32036
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32047
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32056
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32067
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32075
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32086
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32096
-0.0718,-0.1083,9.8875,-0.008,-0.0053,-0.0021,32106
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32116
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32126
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32136
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32146
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32157
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32166
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32176
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32186
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32196
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32205
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32216
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32225
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32236
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32246
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32255
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32267
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32276
-0.0664,-0.073,9.9054,-0.0083,-0.0029,-0.0019,32287
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32296
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32306
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32316
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32326
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32336
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32346
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32356
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32365
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32375
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32386
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32396
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32406
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32416
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32426
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32437
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32446
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32455
-0.0622,-0.0766,9.9126,-0.0085,-3.00E-04,-0.0016,32467
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32476
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32486
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32496
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32506
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32515
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32525
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32536
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32545
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32556
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32566
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32575
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32586
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32596
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32605
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32616
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32626
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32636
-0.07,-0.0748,9.915,-0.0083,0.0021,-0.0019,32646
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32656
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32665
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32676
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32686
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32699
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32706
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32716
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32727
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32736
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32745
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32756
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32766
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32776
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32787
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32796
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32806
-0.0898,-0.0976,9.9359,-0.0096,-0.0032,-0.0013,32816
-0.0898,-0.0976,9.9359,-0.0096,-0.0011,-0.0016,32826
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32837
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32846
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32856
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32866
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32876
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32886
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32898
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32906
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32916
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32926
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32939
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32946
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32956
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32965
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32976
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32986
-0.1,-0.0778,9.9605,-0.0072,-0.0011,-0.0016,32996
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33012
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33016
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33025
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33035
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33045
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33055
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33067
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33076
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33086
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33095
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33106
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33116
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33126
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33135
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33146
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33156
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33166
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33178
-0.082,-0.1012,9.8839,-0.0077,-0.0037,-0.0027,33186
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33195
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33209
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33217
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33226
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33237
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33246
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33256
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33265
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33277
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33285
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33296
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33306
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33316
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33326
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33336
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33346
-0.0748,-0.0832,9.9258,-0.0069,-0.0011,-0.0016,33356
